code,name,price,cjb30,b30v100,veab,precip,m5,m10,m20,mainflow,jumbo,small,vol,lv,sig,phase,mode,matching,grade,greason,score
002300,太阳电缆,6.84,-44.1,0.29,-69.4,-1.04,-4490387,-40593827,15680755,2903332,2413254,658711,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.3
002297,博云新材,18.55,-76.1,14.18,-26.7,-1.16,-40322455,-71983307,-3672347,48647718,47209175,-33543214,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.6
002302,西部建设,4.76,-3.9,0.42,-59.8,-2.25,-3701365,-2453158,27773150,2504477,527466,-1316184,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.8
002298,中电鑫龙,8.14,-23.5,0.32,-64.9,-3.09,-29117735,-83083245,-149858322,18585732,17319757,-5920435,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.0
002304,洋河股份,38.67,-40.4,1.22,-40.1,-0.91,-9317507,-82555021,-68981643,-13263320,-11027707,6428970,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.3
002310,东方新能,2.34,-61.2,0.2,-53.7,-2.64,-19311902,-72601367,-96590817,-489354,-724754,9555745,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
002313,日海智能,8.74,44.8,2.07,98.4,-3.49,-19906282,28649197,27885041,9512988,2860700,-12714837,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
002301,齐心集团,7.98,-24.5,2.82,-13.2,3.65,16506388,-8671488,-20949671,5861190,-9569480,-12338760,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.2
002303,美盈森,5.69,39.5,2.6,-43.4,3.72,47738640,20110361,38865064,96706569,86093703,-53901827,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,65.2
002312,川发龙蟒,8.57,-44.1,1.07,14.9,-1.06,-9940810,-44130599,-86354058,-11856021,-15086680,12631330,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.4
002311,海大集团,46.41,-24.7,1.36,-15.0,-8.17,-177507845,-174260606,-404283063,38222805,11969619,-59408786,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.7
002307,北新路桥,3.06,0.6,0.18,-22.2,-2.99,-10124872,-8464630,-44744833,9798785,11098472,-5528423,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.0
002315,焦点科技,25.71,-10.1,0.68,-34.0,-3.73,-34113032,-7475732,-64006899,-6993038,-3894661,17001137,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
002316,亚联发展,4.5,-15.6,0.44,-18.8,2.58,5948382,-2071998,-9403628,-1998307,95919,599689,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.9
002317,众生药业,24.99,-76.0,2.11,-41.2,-1.93,-57159837,-236629276,-28383323,-154523,2024902,16122443,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
002319,乐通股份,10.71,-55.2,1.16,-32.9,-9.2,-38183557,-49523105,-138390973,-5109224,-6883719,-48778,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.1
002314,南山控股,2.21,-8.8,1.5,-14.0,-8.43,-24535623,-19146061,-22099032,6368908,4488236,-1479035,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,1.2
002321,华英农业,2.08,23.1,0.74,36.7,-1.03,-3244609,-13676085,-22722450,-4547658,-5905942,1522242,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.3
002322,理工能科,12.72,452.6,0.27,50.7,-0.72,-5747626,-85346790,-24176649,-11440864,1332334,18231550,放量,低,游资情绪,观望,长线吸筹型,,D,回避：资金观望,7.8
002318,久立特材,20.19,-21.2,1.19,-17.5,0.08,794255,3111847,-23632807,5931101,21014104,1568197,缩量,低,情绪退潮,进场,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.0
002326,永太科技,18.74,-74.9,2.39,15.9,-5.88,-141865905,-111221176,-200839390,-9712635,-8290310,10419441,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.0
002329,皇氏集团,3.95,8.5,0.81,-18.3,-3.82,-46582089,-120134723,-77733020,-19875591,-11643546,32995076,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.3
002324,普利特,9.4,2.5,1.17,15.1,4.9,52348155,34632157,-46299769,-2858983,-6361018,-14260856,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.6
002320,海峡股份,6.61,203.7,0.62,102.2,3.27,49496767,48571596,24587661,7752092,3023784,-38997223,放量,低,游资情绪,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,81.1
002332,仙琚制药,8.74,-26.9,0.77,-6.3,-3.07,-15249908,-14252483,1307284,-2291951,2348107,10264336,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
002333,罗普斯金,5.74,162.6,0.35,279.4,-2.04,-15998137,-59606062,-58155321,-3421790,-560720,8636234,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,7.3
002327,富安娜,6.33,-19.4,0.91,36.6,5.32,13320249,5846321,-3111147,233809,122184,-289840,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.8
002335,科华数据,30.78,-61.0,1.34,-45.8,-3.88,-89677145,-311263426,-232619604,-9486378,-11643954,6368895,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.3
002328,新朋股份,8.5,65.4,0.43,-14.1,3.28,50209702,-10126228,11992138,92967174,109106467,-61892645,放量,低,游资情绪,抢筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.1
002330,得利斯,4.14,1.7,0.78,-24.6,1.85,4354143,-5431650,24736813,1534183,2053630,-4142668,缩量,低,情绪退潮,进场,长线吸筹型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.6
002337,赛象科技,4.79,-17.2,0.97,-3.5,-5.22,-9027694,-6043087,-1961099,-463622,61188,-142793,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.7
002338,奥普光电,43.29,-62.2,3.46,-45.1,3.72,30472769,-14056214,-8994332,-11322492,-19709906,9996503,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.2
002339,积成电子,7.51,-23.7,0.34,-27.3,0.61,3048706,-9350700,-15718369,-2229992,1284033,5324258,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.2
002331,皖通科技,7.28,108.4,1.76,14.5,-3.86,-12874098,-35563533,-51470933,35555070,23688704,-33458564,放量,低,游资情绪,抢筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,26.7
002340,格林美,6.54,-39.1,1.25,-30.5,-0.7,-19220886,-101882077,-315023311,-178191721,-162290428,121703114,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.2
002342,巨力索具,7.74,-87.8,0.48,-29.8,-3.11,-32824825,-73122921,-214824473,-4615521,-2946741,4993379,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
002334,英威腾,6.79,-76.4,1.33,-9.6,-5.94,-19797058,-44399673,-78348835,6575263,5643419,-1830023,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.0
002344,海宁皮城,4.0,-23.8,1.05,-13.2,-8.38,-19752622,-15997298,-18671,-1231339,-1297319,-737102,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-2.8
002343,慈文传媒,5.47,75.9,1.32,24.6,-2.13,-6554594,-8968262,-1659185,7595154,1603272,-14487399,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,7.3
002345,潮宏基,9.73,32.7,1.31,-22.9,4.08,54764378,66093391,145034374,-30387987,-31759313,25054707,缩量,低,情绪退潮,观望,均衡流入型,,D,回避：资金观望,1.4
002346,柘中股份,20.35,-19.6,3.23,92.4,-4.11,-41580151,-254141706,-235001620,14785564,3746263,-6772780,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.4
002350,北京科锐,14.93,-62.1,0.81,-57.4,-1.85,-10571891,5005648,-74200712,4620847,-1010740,-1663624,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
002348,高乐股份,11.19,-68.8,3.32,-68.6,1.72,11498698,-36613343,-139663182,-8804820,-4908154,5414313,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.6
002352,顺丰控股,31.75,119.2,0.75,11.6,1.47,62260061,46824321,-269009496,-210610381,-214327594,76874038,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,8.5
002353,杰瑞股份,129.09,-20.2,0.93,10.4,-6.74,-831490925,-205744661,-477664165,-108187470,-57765485,218134361,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.2
002356,鹏飞绿能,2.79,-44.8,0.69,-4.6,-1.09,-2395459,12195301,6503383,-7038095,-7240875,4298873,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.4
002354,天娱数科,8.04,27.2,15.8,-58.9,4.35,339126193,-191062663,-501950185,-398672953,-309063355,241008916,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.4
002347,泰尔股份,6.29,-5.7,1.08,-14.6,-0.09,-350288,-25958912,-13960639,5089793,5531047,-3684593,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,4.0
002362,汉王科技,16.51,-4.6,3.79,-26.6,-2.68,-8737281,-15065881,-38597774,19522995,12268520,-24388364,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
002358,森源电气,5.37,-37.7,0.54,-46.2,0.22,667766,-19539280,-47698811,-10757732,-7528655,5004862,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.1
002349,精华制药,7.57,970.8,0.47,95.0,9.2,130053147,115754659,122466838,-15343755,-36227852,26454834,放量,中,主力偏强放量,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,91.1
002351,漫步者,10.25,-31.6,1.68,7.5,0.65,2365594,10440130,-19566671,1651007,2866752,4457829,缩量,低,情绪退潮,进场,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.2
002361,神剑股份,10.55,-82.5,0.46,-45.4,-3.95,-105804220,-255362416,423333158,-13240300,258399,36380231,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.3
002363,隆基机械,6.96,76.9,0.87,22.3,0.18,371335,-1809934,1361446,-2951843,-790561,10012236,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,8.1
002355,兴民智通,4.93,-47.0,0.59,-61.0,0.47,1767883,-3054599,-49211602,1548332,2139138,3344294,缩量,低,情绪退潮,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.2
002357,富临运业,11.28,-11.4,0.36,-7.0,0.43,2004620,5406538,32786599,1011704,1282914,-2532009,缩量,低,情绪退潮,进场,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.1
002367,康力电梯,5.79,46.3,1.02,8.9,-1.52,-6917267,-27297337,-17966327,23874899,15631717,-28254162,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.5
002369,卓翼科技,6.31,21.8,1.73,-12.1,2.31,24585146,4128642,77154983,-8000293,-2453511,11364915,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.8
002368,太极股份,14.04,-42.7,1.51,13.5,2.39,14370002,15739081,12667022,-12014354,-9550938,14209085,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.8
002364,中恒电气,38.53,-60.3,3.04,-34.5,-5.83,-315090433,-928679060,-49955942,57286358,46313231,-33661300,缩量,低,情绪退潮,吸筹,长线吸筹型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.1
002370,亚太药业,5.42,-62.3,0.19,-46.8,-3.14,-16283843,-45424952,44727383,-900584,-2463654,5336854,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.0
002371,北方华创,695.58,-59.7,3.58,-19.9,-6.13,-1502123298,-2478186643,-2563874153,-586858162,-312005452,-114347,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.0
002366,融发核电,6.13,12.9,0.7,-52.0,10.87,235613663,152999357,62203525,-5580781,1145577,16716125,缩量,高,主力控盘,控盘,资金观望型,控盘+亏损(警惕),C,谨慎：控盘但亏损,27.6
002365,永安药业,15.23,278.1,1.88,110.0,-1.86,-66989909,533674171,575602697,19647938,38627834,-11109030,放量,低,游资情绪,抢筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,47.4
002374,中锐股份,3.12,-71.3,1.75,-52.2,-12.27,-25096278,-15263282,-24647229,-3209807,-3596194,2197311,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-4.1
002377,国创高新,2.8,-16.6,1.13,3.7,-3.99,-11803518,-33812801,-42657441,-2623763,192275,1022647,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
002378,章源钨业,25.57,-79.4,2.33,-45.6,-2.66,-97125646,-144002307,-176924081,-58376001,-47794265,74446367,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
002379,宏桥控股,18.19,-9.9,1.41,-48.3,-1.01,-34086876,-359285387,-495355366,-25689370,-7815746,121530727,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.3
002373,千方科技,8.03,81.4,1.05,-8.5,-1.06,-7187335,-8992491,-48755774,51152442,44475786,-26486917,放量,低,游资情绪,抢筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,47.6
002372,伟星新材,8.81,64.6,0.94,-21.7,-1.82,-9228071,-5291583,3711043,4551169,10514105,14688609,放量,低,游资情绪,抢筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,47.4
002375,亚厦股份,4.07,120.1,1.3,2.8,-0.28,-791913,-3199410,-4884056,38284125,44666340,-16585680,放量,低,游资情绪,抢筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,47.9
002376,新北洋,6.8,82.8,1.1,-44.5,-0.94,-3930709,-69864087,-33331362,11351516,7005243,1702922,放量,低,游资情绪,抢筹,长线吸筹型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,47.7
002383,合众思壮,7.21,13.1,0.9,13.6,-3.0,-15257768,4024703,4139657,7798374,3385116,-14322856,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
002384,东山精密,196.66,-64.0,3.6,-32.8,-1.67,-894349540,-3035081258,-1297260838,-157518055,-46445445,186099864,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
002385,大北农,3.29,74.4,0.85,234.8,1.72,42123415,261549641,235488309,-59359301,-47091381,52012898,放量,低,游资情绪,观望,趋势转多型,,D,回避：资金观望,8.6
002387,维信诺,7.28,-72.5,4.32,79.6,-4.8,-30584698,-995705,-57932050,-11554307,-6842457,18194967,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.6
002386,天原股份,6.02,-47.9,0.43,10.2,-2.8,-15668838,-20704570,-62813884,-5871140,-6164787,7460369,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
002380,科远智慧,28.93,-45.8,2.32,-18.7,0.32,1797731,15168160,16714259,9421832,19577009,38439,缩量,低,情绪退潮,进场,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.1
002389,航天彩虹,18.35,-23.5,0.76,-54.1,-1.87,-18858438,-142842205,-254456434,2757294,-560750,-9342974,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.6
002381,双箭股份,5.63,-27.4,0.55,-5.8,2.25,2686590,3028874,-3046248,362948,1126572,1558096,缩量,低,情绪退潮,进场,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.8
002392,北京利尔,7.96,-64.7,5.61,12.5,4.89,25934793,28620866,-58907733,-7527745,-9230308,5874871,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,1.6
002388,新亚制程,6.63,-1.1,2.41,-1.8,2.96,51864064,54227769,85275765,21102658,10098023,-20614426,缩量,低,情绪退潮,进场,均衡流入型,,C,谨慎：资金流入未验证业绩,33.0
002395,双象股份,12.43,-51.9,0.56,65.9,3.62,12734143,2900606,777465,-332845,-1231903,1196162,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.2
002390,信邦制药,3.03,117.8,0.67,10.5,6.77,39177505,29630422,62654645,2286973,-708959,-12614567,放量,中,主力偏强放量,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,90.3
002398,垒知集团,4.23,-27.2,0.78,-34.8,-7.39,-16688201,-14918138,-19689681,2558794,1452819,2718694,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.5
002397,梦洁股份,3.66,-33.8,1.57,30.7,0.35,1042352,2661449,-24315893,-6673975,-6111216,5891867,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.1
002399,海普瑞,10.03,24.3,0.93,-9.5,-3.21,-12293376,6272922,48684229,-3814849,-1725250,-1641407,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-1.1
002391,长青股份,5.4,52.8,0.58,1.5,-1.44,-3936640,-20616724,-366495,5302912,6446258,-1644125,放量,低,游资情绪,抢筹,长线吸筹型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,47.5
002401,中远海科,12.39,-38.6,0.72,-15.9,0.11,198994,-4774193,-9883704,-576981,-732273,2480945,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.0
002403,爱仕达,9.35,-68.3,2.85,-22.0,-4.06,-7215131,-16355207,-22789677,1246377,1406467,441757,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.4
002394,联发股份,10.8,32.7,1.22,35.8,5.22,25770018,23545086,34772338,11743128,4754142,-12534523,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.7
002402,和而泰,19.26,-76.3,1.73,-10.3,-5.06,-86662545,-205172136,-318553600,-3470677,-1265008,4159729,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.7
002404,嘉欣丝绸,5.77,-48.1,1.51,38.8,-0.28,-698955,8535621,-26946708,-7777674,-12524079,-2756070,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.1
002396,星网锐捷,40.36,171.9,4.73,7.5,5.74,975450014,1402808236,2432095711,25543018,151881851,22328465,放量,中,主力偏强放量,进场,主力建仓型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.9
002405,四维图新,6.39,-50.9,0.77,-32.6,2.54,26193907,-5754740,-89826111,-10173157,-9393973,13524763,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.8
002400,省广集团,6.69,61.3,0.43,-64.0,-3.36,-74980551,-172985278,-128607985,70089452,75004430,-49820188,放量,低,游资情绪,抢筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,46.9
002406,远东传动,6.81,-54.0,1.71,-6.1,-1.09,-3251675,-6578361,-39310338,5401442,4137531,-4559499,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.4
002407,多氟多,36.37,-47.3,5.37,-33.2,-1.51,-318092726,-2204515245,-2864020763,-343294266,-272488737,395108785,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.5
002408,齐翔腾达,5.58,-1.4,0.35,46.5,-6.07,-62437618,-88668127,-133164595,-19363180,-10167847,8777164,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.0
002409,雅克科技,142.94,-67.1,7.79,-36.4,-0.31,-40170339,-803419833,-805731752,-208901445,-152222333,209125127,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.1
002410,广联达,8.99,-34.7,0.92,-16.9,2.41,30787823,-5237831,-140144730,-22814539,-13726491,25453046,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.8
002412,汉森制药,11.82,110.4,1.04,333.3,-6.1,-517137066,-411994832,-466709137,-54684754,-54954858,49666807,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,6.0
002414,高德红外,12.93,-43.7,2.23,-18.4,-0.41,-19352357,-88067726,-278676642,22074961,12039408,-14136942,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.1
002413,雷科防务,8.05,-70.1,0.31,-55.3,-4.04,-46777164,-87364607,-69684883,-7393417,-4869336,16647141,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.3
002415,海康威视,35.74,-40.6,4.27,-43.7,-0.38,-34428425,-535322597,-3934999622,-18399299,-8325894,-1586285,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.1
002416,爱施德,9.5,-51.6,1.01,-46.1,-2.66,-16000570,-51559735,-60155230,-6544267,1069875,3758624,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
002419,天虹股份,4.65,-25.3,0.52,21.2,3.8,10183597,13031010,13824375,-169770,412502,-2951456,缩量,低,情绪退潮,观望,均衡流入型,,D,回避：资金观望,1.3
002425,凯撒文化,3.27,94.1,1.66,-72.4,-2.19,-10539929,-49488984,-157383329,-2652493,-1549539,5225135,放量,低,游资情绪,观望,资金撤退型,,D,回避：资金撤退,7.3
002422,科伦药业,40.56,-48.4,1.87,-22.3,-7.59,-401219319,-568959839,-620753789,-67047074,-41149646,134771634,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.5
002423,中粮资本,9.84,62.6,0.93,166.1,3.51,74868550,69483506,45470975,-33915517,-14372579,44781360,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,9.2
002418,康盛股份,5.39,417.8,1.12,148.4,0.55,33780232,-5902645,235135847,336970197,343530195,-232360508,放量,低,游资情绪,抢筹,长线吸筹型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,88.2
002420,毅昌科技,6.27,-1.5,1.17,-8.7,1.66,3757439,7498830,-14379963,3223098,1080760,-3761367,缩量,低,情绪退潮,进场,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.6
002428,云南锗业,100.3,-45.2,1.87,-16.7,-2.54,-759440295,-1408993602,-2125668547,22555169,12470169,37971023,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
002434,万里扬,5.81,-62.8,1.58,-32.7,-3.58,-13206410,6331918,3508509,4468927,5375707,2946021,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
002421,达实智能,3.33,-64.5,15.92,-64.7,0.81,18847168,-220520405,13140919,9697496,6805190,6268085,缩量,低,情绪退潮,进场,长线吸筹型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.3
002426,胜利精密,2.75,-83.3,2.2,-38.6,-3.01,-22933702,-167801161,-182587937,24758654,26104472,-9967033,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.0
002436,兴森科技,36.39,-54.1,7.05,-8.9,1.12,189067954,574020899,1280650212,-5637830,83081966,32108374,缩量,低,情绪退潮,观望,均衡流入型,,D,回避：资金观望,0.4
002427,尤夫股份,5.01,142.2,1.01,396.2,13.6,180908266,214906596,207035240,-34160209,-18846187,22607752,放量,高,主力主导放量🔥(最强),进场,短线抢筹型,资金+业绩共振(双击候选),A,金股候选：资金强攻+业绩共振,96.5
002437,誉衡药业,4.37,1005.0,0.26,89.7,4.12,652831483,745863872,874094133,-387416691,-390738366,305759771,放量,低,游资情绪,观望,均衡流入型,,D,回避：资金观望,9.4
002438,江苏神通,13.83,-69.5,1.14,-65.6,-9.34,-40936175,-41723765,-46747995,-652741,1743324,1602682,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.1
002432,九安医疗,70.23,-27.6,0.57,-45.3,2.18,148906088,-394207885,-471746106,95026203,65160364,-67033880,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.7
002429,兆驰股份,8.57,-47.0,1.43,-12.8,-0.39,-9684607,-64259131,145432769,66099649,48655231,-47385571,缩量,低,情绪退潮,吸筹,长线吸筹型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.9
002430,杭氧股份,27.32,13.2,2.93,58.0,6.31,228439119,190292544,163595949,38792340,85449634,11142659,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.1
002442,龙星科技,5.35,-37.9,2.03,23.2,-3.19,-12413289,-14982611,-13486562,3224295,-817024,5034755,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.1
002446,盛路通信,8.48,-84.2,3.41,-52.6,-9.32,-64683491,-97885970,-77019446,2665852,3089954,2027826,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.1
002439,启明星辰,13.54,-38.3,3.81,-54.3,-2.21,-25241623,-120806495,-291356703,1666165,1098661,-393487,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.3
002448,中原内配,12.17,-17.6,1.09,20.1,-2.49,-31995981,72744761,57447354,-21322038,-21666376,26746516,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.8
002449,国星光电,6.65,-60.8,1.84,156.0,-6.24,-30966137,45365598,30355228,1724989,949551,823641,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.1
002440,闰土股份,13.93,35.1,2.32,-27.7,3.23,110216665,87886879,-315199405,24882023,17778700,-54770799,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.1
002441,众业达,8.22,-19.6,0.92,5.6,1.27,3269014,-2084252,-15426667,812516,1681559,1280548,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.4
002443,金洲管道,10.23,9.0,1.48,12.1,-1.84,-23562096,33282617,108946092,22651327,19884326,-11787377,缩量,低,情绪退潮,吸筹,高位分歧型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.4
002453,华软科技,4.58,-60.8,1.49,5.8,-6.78,-15847571,-30360417,-38851292,767445,-236664,-791416,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.3
002444,巨星科技,30.42,-65.4,1.69,-9.0,0.86,11394589,-21477450,-33785241,4654214,-5164900,-4314445,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.3
002454,松芝股份,5.15,-37.0,0.23,6.6,0.72,1875716,-7743627,-8336783,-1684083,-826272,1636851,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.2
002452,长高电气,11.61,-56.1,1.72,-21.6,0.72,5353907,-45588009,-91605028,10963218,11611665,-22751591,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.2
002457,青龙管业,11.26,-54.7,7.42,-32.6,0.72,6876173,-13999160,-128761643,-1191669,4245116,-6835744,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.2
