code,name,price,cjb30,b30v100,veab,precip,m5,m10,m20,mainflow,jumbo,small,vol,lv,sig,phase,mode,matching,grade,greason,score
002404,嘉欣丝绸,5.7,-44.9,1.25,-14.0,-8.48,-16422592,-20328728,-29635083,1486601,-892135,-2180158,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.8
002407,多氟多,32.92,-63.5,2.04,-42.3,-5.19,-505835651,-1219424510,-2947575021,44496412,20514207,-48685994,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.7
002406,远东传动,6.48,-64.4,1.03,19.8,-6.79,-16977015,-26482115,-31786719,790701,-2411755,-539638,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.3
002398,垒知集团,4.2,0.6,0.92,-2.4,1.15,2499941,11845564,-592963,583798,398498,2221837,缩量,低,情绪退潮,进场,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.4
002412,汉森制药,8.67,-0.2,3.8,-54.7,-9.29,-171202719,-278763905,-706427822,-12117428,-11146398,13029038,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.1
002410,广联达,8.4,-55.2,0.82,-14.0,-5.82,-46452217,-22107399,-16668679,-6935103,-593670,16134649,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.9
002413,雷科防务,8.33,-14.3,0.2,35.9,1.2,28323004,-2561508,-88703549,-11298207,3211527,6187396,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.4
002401,中远海科,11.98,-44.0,1.02,9.6,4.0,7201344,3221180,3462743,676397,-93385,198106,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.3
002414,高德红外,12.24,-72.3,0.86,-37.3,-7.21,-171463659,-381034735,-353088288,-3807646,-1018425,18684544,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.4
002408,齐翔腾达,5.44,-26.8,0.48,-25.8,1.19,7559888,-6779330,-131110732,11737607,12649973,-2865287,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,4.4
002416,爱施德,8.94,-64.0,0.29,-9.1,-10.4,-64326235,-15383641,-102147665,-4381237,-2038226,3351146,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.5
002418,康盛股份,4.74,226.7,0.1,-8.6,-12.23,-365024597,-472701663,-287240385,47817549,26196302,-55184680,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,3.9
002415,海康威视,32.61,-65.9,1.53,0.6,-16.18,-958177631,-2338754692,-2754243906,8926873,-53448592,53182537,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-5.4
002409,雅克科技,137.11,-60.0,7.02,-22.1,-1.3,-146500773,-103141300,-1663676413,228714872,225479986,-115478736,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.6
002419,天虹股份,4.57,11.4,0.33,28.2,-2.44,-7954460,549676,13977905,284282,-2834532,-8596884,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.8
002421,达实智能,3.17,-65.9,2.22,-34.2,-3.62,-45556236,-160474784,-159108396,6771540,-1288776,807457,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
002420,毅昌科技,5.94,-37.7,0.91,0.8,-2.2,-5160982,-842702,2847651,1999093,-551261,-1209812,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.7
002422,科伦药业,40.52,-80.0,3.27,-56.2,-0.71,-18713471,-28782258,-660151557,-21054719,-30159919,5751105,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.2
002423,中粮资本,9.24,-29.0,1.74,-52.2,-1.41,-10855081,-106038442,-65046731,920265,2302620,2044975,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.5
002426,胜利精密,2.63,-65.4,0.63,-15.1,-5.45,-34319699,-60195750,-140628952,-19769882,-27341943,18341519,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.8
002427,尤夫股份,4.62,-59.0,1.16,-63.7,-3.88,-14388704,-41468760,155892074,-2148417,848329,3903180,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.3
002425,凯撒文化,3.09,-8.1,1.72,-9.6,-1.72,-7941758,-41920681,10166921,1269826,853817,-602539,缩量,低,情绪退潮,吸筹,长线吸筹型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.4
002432,九安医疗,59.84,-73.2,0.86,-7.5,-7.18,-324348343,-132286243,-238663571,-21676942,-19911127,-3740737,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.4
002434,万里扬,5.63,-61.4,0.67,19.7,-2.39,-11406292,-24624301,-24703153,-2060881,-3577827,3628272,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
002430,杭氧股份,25.7,-52.6,0.93,-20.7,-8.41,-172468731,-314391956,-222071792,-42019238,-40536377,42216606,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.8
002428,云南锗业,94.59,-0.8,0.76,-32.9,-0.15,-30540883,-753307501,-2471050326,673287355,590839813,-418749218,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.9
002437,誉衡药业,3.39,106.3,0.56,-53.6,-16.43,-691822897,-653535374,-324211498,-42994099,-38722900,50234788,放量,低,游资情绪,观望,高位分歧型,,D,回避：资金观望,2.5
002438,江苏神通,13.34,-66.4,0.91,41.3,-6.57,-20449249,-55710917,-94696046,-1714318,220756,1809663,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.2
002436,兴森科技,42.8,23.3,1.28,75.8,-1.12,-332438021,1893039076,1784490249,464339837,311185360,-491409611,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.4
002439,启明星辰,13.46,2.8,0.61,44.0,-2.36,-50937780,-86909111,-191073586,-25590771,-16837141,17104874,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
002429,兆驰股份,8.17,-52.2,0.41,-35.8,0.51,8425557,-59072384,-156652889,37480394,41493120,-805411,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.2
002440,闰土股份,11.56,-62.2,3.48,-28.7,-5.46,-110848116,-224187735,-137996070,-46771644,-20655137,60868361,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.8
002443,金洲管道,11.87,188.8,0.39,51.6,1.11,19714104,70775230,94543642,-36364828,-27553211,23737583,放量,低,游资情绪,观望,均衡流入型,,D,回避：资金观望,8.4
002441,众业达,8.11,-35.2,0.48,-25.1,-2.22,-3706656,-9409392,-5221603,1377257,0,-4129944,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.7
002444,巨星科技,28.16,-52.6,1.48,-11.4,1.61,17121207,-18131096,-15251111,-21230934,-3804574,22650256,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.5
002445,中南文化,3.08,-40.7,0.4,-64.5,2.8,18460925,-28039489,-331452341,-1819091,4493055,4277714,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.9
002448,中原内配,11.18,-44.8,0.56,-20.8,1.88,15915436,-9840718,-112961519,-3835940,-2867962,-9725165,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.6
002451,摩恩电气,7.64,51.0,0.71,-17.5,-2.55,-26119191,-44950371,64106840,-2459782,-697226,-6359603,放量,低,游资情绪,观望,长线吸筹型,,D,回避：资金观望,7.2
002442,龙星科技,5.68,48.0,1.47,15.1,0.77,3123137,-2085045,-19672400,20348850,21644458,-8318610,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.3
002449,国星光电,6.5,-50.4,0.85,-57.2,-4.68,-12209097,-32202561,18006940,3657428,2900627,86406,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.6
002455,百川股份,7.1,-45.7,0.25,-53.5,-7.6,-59826417,-191747620,-194458877,-2274377,-2133083,4137887,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.5
002453,华软科技,4.41,-38.8,1.09,-19.2,-2.43,-4468349,-8168853,-34315014,-1370765,2175,2418576,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
002456,欧菲光,6.95,-70.5,1.85,-44.1,-9.53,-177145011,-485673514,-83595836,-9698222,-5003315,5867547,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-3.2
002454,松芝股份,4.96,-46.2,0.31,-24.6,-10.25,-20104929,-23364331,-27538774,1683156,191015,-514712,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.4
002457,青龙管业,11.2,-52.5,2.22,83.6,-4.52,-101652259,-61266051,-71784203,-28748908,-17927438,28916431,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.5
002458,益生股份,8.41,-61.6,1.84,-9.4,-7.75,-108889170,-162099208,-140683756,-10127885,-2353206,21450971,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.6
002460,赣锋锂业,45.7,-50.7,0.48,-48.9,-9.83,-535457974,-1290377293,-1426922632,-137931445,-42909992,214141326,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.3
002446,盛路通信,8.38,-48.2,0.8,39.6,-0.89,-9561555,-72501880,-170528992,16603516,13943292,-9019482,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.7
002461,珠江啤酒,8.43,-51.1,0.96,-19.1,-3.87,-5600348,-8827395,-11239967,-706621,-259869,761990,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
002459,晶澳科技,6.62,-69.2,0.95,-22.6,-2.99,-23361172,-61683995,-182019660,7394019,13797300,-3590472,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.0
002466,天齐锂业,42.35,-61.4,0.5,-51.7,-9.46,-535401954,-1261353100,-971130790,-128554489,-49265470,157287980,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.2
002465,海格通信,10.23,-46.4,0.52,15.7,1.44,30190263,-42790848,-108060406,-14229396,-3689379,25283885,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.5
002467,二六三,4.61,-55.0,0.21,-8.0,-3.11,-20902682,-59769159,-95379454,-6229993,-7104366,8567234,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
002472,双环传动,35.64,-64.4,3.72,138.5,-0.16,-5987198,673467001,259700940,-59646636,-56022556,40679250,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.1
002470,金正大,2.07,80.7,0.27,94.2,-5.06,-228164853,114862371,216350303,-10688046,10138936,23381579,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,6.3
002468,申通快递,14.34,-71.2,0.59,-10.8,-1.06,-9005696,-34545684,-90806550,-4543825,949268,5811622,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.4
002471,中超控股,5.52,-67.8,0.18,37.0,-7.97,-79877952,-27448680,-73967741,-2866865,-493827,2474857,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.7
002469,三维化学,6.0,-7.3,0.4,-59.4,-10.2,-27400568,-38844008,-28399632,-2331002,-1119200,444499,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.4
002462,嘉事堂,12.11,-48.6,1.31,-24.2,0.73,1222395,-5679985,-8772495,640615,560238,-1541087,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.2
002474,榕基软件,6.29,-22.3,1.04,-14.8,-1.94,-10520174,-15068118,-64956444,-9066926,-876245,14450348,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.6
002475,立讯精密,52.89,-58.3,0.62,-15.1,-8.66,-2098524016,-3246206674,-3603735198,87919289,157799118,133484374,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.9
002463,沪电股份,127.8,-41.8,1.14,5.0,2.23,563674166,343692351,1465545602,92987000,74584427,-205625566,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.7
002476,新叶股份,4.96,-31.8,0.95,-3.0,-6.21,-13631414,-12083850,-8484844,-1268338,-2075109,1947438,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.1
002478,常宝股份,6.49,-27.0,0.26,-39.1,-4.94,-32192903,-32043722,86439338,-4728174,-3558589,3477061,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.6
002479,富春环保,5.83,0.4,0.79,-35.6,-7.81,-38113202,-64035393,-86869893,-25456687,-14979182,21394497,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.6
002480,新筑股份,5.22,-58.1,0.6,-4.2,-4.54,-6185081,-5495123,-34469139,2267609,813840,-4035334,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.5
002481,双塔食品,4.21,-5.4,1.01,90.3,-0.83,-4581697,-2111349,8858505,3059661,1082454,-6704215,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.3
002483,润邦股份,5.9,172.0,0.82,257.2,-8.32,-69415496,74042142,77323691,-18262645,-9699347,11703832,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,5.2
002484,江海股份,60.28,-40.4,2.48,-14.3,-0.66,-63353559,11815633,-201578485,159659550,147422873,-166676554,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.2
002486,嘉麟杰,2.77,37.4,1.2,1.6,-6.22,-27680343,-99384399,-28651730,10185499,6736944,-14557042,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-2.1
002488,金固股份,7.37,-40.2,0.74,-21.1,-10.49,-57037461,-71470513,-64887233,-9302322,-17024428,4964739,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.5
002490,山东墨龙,7.3,-61.6,1.02,-22.7,-9.33,-153499734,-121784220,-147564241,-3964408,1108042,11149603,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.1
002492,恒基达鑫,5.95,-29.4,0.42,15.7,1.2,2285102,7858569,7980312,-2555387,-1631880,-140106,缩量,低,情绪退潮,观望,均衡流入型,,D,回避：资金观望,0.4
002493,荣盛石化,13.03,-24.3,1.13,-12.9,-3.79,-134520951,23731551,271958742,-11952519,13816879,34203977,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-1.3
002487,大金重工,39.16,354.4,0.67,125.2,8.36,1204371199,1108458171,733261596,-97400359,53517833,145949848,放量,中,主力偏强放量,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,90.8
002494,华斯股份,4.5,-8.9,0.82,-6.8,-0.6,-1467156,388761,-7577868,-5354627,-2582455,5860304,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.2
002482,广田集团,1.3,-24.3,1.34,-14.8,-1.11,-3594978,-24254137,-69114639,9930966,13754846,-3088298,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.6
002489,浙江永强,3.04,270.3,0.76,21.9,0.19,854079,2351580,-3067784,66723800,63545170,-46515216,放量,低,游资情绪,抢筹,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,88.1
002497,雅化集团,16.57,-66.3,0.81,-47.7,-6.59,-123529578,-272471692,-376287744,-29197290,-21591105,39923510,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.2
002491,通鼎互联,24.45,108.6,0.98,-31.8,7.11,1424131086,1566943992,1421385658,-63327905,43084660,19852191,放量,中,主力偏强放量,进场,趋势转多型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,30.4
002495,佳隆股份,2.36,-12.3,0.98,13.8,5.82,13041797,11566366,-6337333,1547852,1207667,-4040043,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.9
002496,辉丰股份,2.14,-20.7,0.7,2.2,-5.52,-17965182,-19175028,-68763919,2248790,8009742,-2608982,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,2.2
002506,协鑫集成,2.47,-52.2,0.26,-44.4,-1.04,-21590760,-78932640,182026773,26769263,19369914,-20069607,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.3
002507,涪陵榨菜,11.0,-37.8,1.62,28.7,0.43,2975349,-13520634,-14120992,-1097286,937440,4002242,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.1
002510,天汽模,5.57,-47.5,0.74,34.8,2.39,18015638,10297305,8268819,-5539644,-3651614,4158514,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.8
002511,中顺洁柔,6.97,-52.4,0.59,-7.6,-4.13,-13145255,-7357687,15914457,1282540,-575762,-244666,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.4
002513,蓝丰生化,5.26,-2.7,0.61,3.9,0.64,1535680,-5604546,-15269185,-215846,-701778,1041188,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.2
002498,汉缆股份,6.62,-29.2,0.36,133.8,4.74,218696770,201257287,147978010,5696481,131929,-1192687,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.6
002500,山西证券,5.26,-42.9,1.6,-12.2,2.93,16689658,2684737,-22481963,1527065,1462996,-2303940,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.0
002516,旷达科技,5.72,2.9,1.47,226.9,-4.73,-25968955,88853761,79314163,-11132600,-9510885,9980678,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.6
002517,恺英网络,16.81,-41.7,1.75,28.3,-1.76,-93061472,-29559148,6075040,-261041864,-190523565,144844226,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
002508,老板电器,16.57,33.6,1.33,15.6,12.03,131826025,134174123,77614354,8821335,8610194,-320660,缩量,高,主力控盘,控盘,趋势转多型,控盘+盈利(稳健),B,关注：控盘稳健+盈利,72.0
002520,日发精机,6.06,-70.3,3.28,-28.9,-9.38,-58787372,-119676725,-169596080,-537553,-1102727,7816672,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.1
002515,金字火腿,7.53,-35.1,1.28,-14.3,-0.45,-12254560,96278058,420683683,22438166,19243443,-14078213,缩量,低,情绪退潮,吸筹,高位分歧型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.9
002522,浙江众成,5.95,162.0,1.57,38.6,3.55,68889413,28223585,13554903,-73932500,-54216064,41143765,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,9.2
002521,齐峰新材,6.37,-60.0,0.86,-14.6,4.99,5220255,-13031114,-33409867,-2518577,-2105667,1557474,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.7
002518,科士达,37.0,9.8,1.08,37.1,3.1,109757802,353453916,466282034,5353487,-67851,13154889,缩量,低,情绪退潮,进场,主力建仓型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.0
002523,天桥起重,3.41,-45.5,1.12,-33.4,-4.09,-9954507,-31731240,-21100768,-3063698,-2895805,327838,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.4
002519,银河电子,6.09,68.1,0.27,156.9,5.03,149007427,157701885,174332799,-34030255,-20089829,22769235,放量,中,主力偏强放量,进场,均衡流入型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,29.7
002529,海源复材,6.57,-5.2,1.78,35.6,-3.01,-6068788,-4820001,-18085043,-4324089,-3556651,4425651,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
002527,新时达,10.51,-76.1,1.13,-0.5,-6.93,-18471723,-9158315,-47332246,-4547105,-2830660,6681988,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.3
002530,金财互联,7.16,-48.8,0.69,-19.6,-5.84,-14623188,-41285474,-47001427,-1553622,-1166827,26798,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.9
002524,光正眼科,3.9,-43.5,1.36,-23.8,2.02,4904114,11205035,-46582810,544488,0,-1198445,缩量,低,情绪退潮,进场,趋势转多型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.7
002533,金杯电工,10.92,-56.7,0.45,-5.6,-8.83,-22802041,-51630073,-73779974,3098826,2528867,-5065214,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.9
002534,西子洁能,15.47,-75.3,1.54,-14.2,-5.63,-31213656,-82424353,6393161,-2762103,1313141,2996763,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.9
002526,山东矿机,2.65,-34.1,1.02,-0.6,-3.77,-10355399,15675673,-11455082,4760884,3668764,-2135809,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.7
002531,天顺风能,7.82,519.5,0.46,376.2,7.32,492792312,505855488,463756371,21188738,56538017,27064176,放量,中,主力偏强放量,进场,趋势转多型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,30.4
002536,飞龙股份,54.42,12.6,0.92,25.2,-3.31,-434272634,38928998,825782790,40775360,87305598,16579368,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-1.1
002537,海联金汇,5.78,-32.3,0.81,-10.1,-11.61,-69217156,67260898,41042852,-12715326,-5511744,9675585,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.9
002532,天山铝业,12.98,-56.2,1.35,-2.3,1.5,54421076,21080801,-15539745,48103885,45499156,-27403769,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.5
002539,云图控股,12.07,-25.2,0.98,-31.2,-8.72,-85778925,-129345200,-158520785,-17796662,-24945401,16812178,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.9
002541,鸿路钢构,18.28,-45.6,1.37,-31.3,-5.28,-37213526,-66795014,-96936083,-1195334,-1617841,14004459,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.8
002546,新联电子,7.52,-82.5,1.48,-6.2,-9.93,-34609323,-67379789,-120030871,-1014789,3408678,1457117,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.3
002535,林州重机,2.38,-11.0,1.31,13.0,4.88,9431879,10354338,12821936,1630995,542850,-1402793,缩量,低,情绪退潮,进场,均衡流入型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,13.6
002544,普天科技,16.18,-7.2,0.67,19.9,-0.51,-3827629,-10012622,25072653,-8069794,2952865,27410733,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.2
002545,东方铁塔,16.13,-36.4,0.98,-16.4,-7.69,-99547807,-83978590,10657441,-53758354,-64794908,30240626,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-2.6
002549,凯美特气,13.65,-75.3,0.91,-31.0,-1.23,-11034806,-66006615,-79068437,-510413,957079,-3185837,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.4
002540,亚太科技,5.0,-27.2,0.55,16.1,1.37,3773812,-8794486,-18541797,1027876,-1620726,-930285,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.5
002543,万和电气,7.11,331.8,0.93,1.8,7.56,82354864,74274557,95304125,-6490655,-4352168,3742757,放量,中,主力偏强放量,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,90.5
002550,千红制药,6.32,-81.1,1.67,-56.1,-3.91,-12129861,-30639641,-39862281,409926,1158902,4677320,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
002553,南方精工,15.35,9.9,0.65,97.8,-12.07,-94254282,37696981,11842435,5477192,-1944522,-11333553,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-4.0
002555,三七互娱,17.46,-75.0,1.02,2.0,-16.83,-312415517,-316900120,-768857984,-15046189,-12622384,7794059,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-5.6
002548,金新农,3.95,-23.8,1.25,82.5,-6.4,-52451686,31106640,-7106951,7962282,6265200,-5675672,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,1.9
002554,惠博普,2.81,-36.1,0.68,26.0,-5.33,-19601517,-19184459,-43985326,2709534,371956,-5031097,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.8
002556,辉隆股份,5.16,31.0,0.39,22.5,-8.88,-42500505,-38222280,-66187275,2686925,1218627,-2673493,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.0
002557,洽洽食品,18.02,-34.1,0.33,14.5,3.82,25015769,47926024,24114828,-8652511,-8042836,-1204122,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,1.3
002551,尚荣医疗,3.25,14.8,1.08,-18.4,2.53,5253313,5639417,8394319,1899261,590470,570062,缩量,低,情绪退潮,进场,均衡流入型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.8
002552,宝鼎科技,55.83,140.6,2.64,-12.5,5.26,642317140,587989245,506807149,124856078,87759095,-134762317,放量,中,主力偏强放量,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.8
002558,巨人网络,24.84,-72.9,2.88,-5.6,-12.59,-570047222,-316686279,-98620736,-8827276,11341828,40162236,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-4.2
002562,兄弟科技,4.8,-36.9,0.79,-3.7,-3.75,-19394210,8332516,-26212101,-7703912,-5487132,2883506,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
002563,森马服饰,5.54,-37.2,1.25,-32.8,-5.79,-21423063,-29339034,-36570219,402974,1631493,3926533,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.9
002565,顺灏股份,8.7,37.1,0.11,47.6,4.34,159455372,161058598,15388106,-75368516,-44083501,61079563,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,1.4
002559,亚威股份,9.14,-76.5,2.87,17.6,3.04,30880180,10524167,-69352652,17155282,15246076,480244,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.0
002564,天沃科技,4.93,36.3,0.45,445.3,1.35,14313181,83081550,66782851,-6011371,-6456305,6525146,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.5
002561,徐家汇,7.18,318.2,0.85,320.2,5.19,52321854,48329610,40242541,-6037698,-1452182,12738803,放量,中,主力偏强放量,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,29.7
002567,唐人神,3.76,-12.7,0.81,106.1,-4.04,-21786561,45607308,42587179,5195649,3521917,-7840730,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.3
002560,通达股份,7.44,314.4,0.13,324.0,5.71,232009699,227517726,228310828,-6739516,-2325286,24346811,放量,中,主力偏强放量,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.9
