code,name,price,cjb30,b30v100,veab,precip,m5,m10,m20,mainflow,jumbo,small,vol,lv,sig,phase,mode,matching,grade,greason,score
002156,通富微电,61.38,-42.9,2.44,-23.4,-2.0,-377840551,-630862240,-1524836988,708126077,620067638,-631377750,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
002152,广电运通,9.28,-67.5,1.6,-18.9,-7.75,-61287884,-89326441,-124093630,6464525,6528236,-6476763,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,21.4
002160,常铝股份,3.91,-46.4,0.52,-18.0,1.75,3602775,-10743551,-17723925,-1363465,-698248,-617537,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.6
002163,海南发展,7.73,116.7,0.57,40.7,-3.11,-61266936,30424990,67825185,-22844822,-20995138,6419056,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,7.0
002162,悦心健康,4.04,66.1,1.04,483.2,-9.04,-58911219,101315404,103081182,-14064130,-8188334,18183403,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,5.0
002164,宁波东力,10.49,-21.9,0.99,-32.3,-9.97,-30964176,-66100630,-113953565,10826127,8552743,-14121410,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.3
002158,汉钟精机,28.37,-22.5,3.14,-36.6,1.58,20503319,-16158979,155924436,11361166,20919302,17010346,缩量,低,情绪退潮,进场,长线吸筹型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.5
002166,莱茵生物,6.61,-27.6,1.12,78.1,-5.41,-19587450,-10722517,-22007596,-9489176,-7595685,5392877,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.8
002159,三特索道,13.2,-10.8,0.7,-13.5,1.02,1775463,-5894123,5488184,-1577681,674278,-288770,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.3
002165,红 宝 丽,7.06,-33.4,0.74,-56.6,-5.95,-82265748,-172402533,-259502382,-12401597,-13287390,5304890,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.0
002169,智光电气,13.65,26.6,0.64,-4.6,1.28,21638060,24113921,98911167,-7363216,4232761,7721422,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,0.4
002161,远 望 谷,7.25,254.3,0.63,101.4,-5.74,-150581271,-60603621,-19609456,136026628,154238252,-78705906,放量,低,游资情绪,抢筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,46.1
002170,芭田股份,10.88,-32.8,0.67,-16.1,4.49,34624911,74104573,85772037,-4881773,-18180951,-16319613,缩量,低,情绪退潮,观望,主力建仓型,,D,回避：资金观望,1.5
002173,创新医疗,17.89,-58.7,1.63,-32.4,-3.01,-68212651,-184407098,-198277327,24881527,10170785,-26705725,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
002174,游族网络,14.14,34.2,2.6,145.5,-4.21,-170149976,63312485,74635010,-32880007,-21718133,28563970,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.4
002176,江特电机,8.53,-65.9,0.24,-56.0,-4.67,-52514882,-36088108,-6859295,-10100564,-12246922,816219,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.6
002177,御银股份,5.63,-49.8,0.5,-56.9,-5.02,-19958820,-13758674,-25439256,-817758,110779,-7255636,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.7
002167,东方锆业,16.25,-65.1,6.3,-14.7,0.19,7292228,-27191787,-161731288,56530751,56990913,-66117726,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.1
002180,奔图科技,16.09,-75.9,1.55,-19.5,-7.96,-39226849,-43586854,-64829531,-12694883,-8478619,13489854,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.7
002171,楚江新材,10.74,-23.2,2.13,72.3,-3.43,-152896789,-183157414,-126858475,42533119,46665221,-21721746,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.9
002172,澳洋健康,5.28,2103.7,1.16,30.3,3.49,196140244,271148233,532425499,280859821,325082631,-156600235,放量,低,游资情绪,抢筹,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.2
002181,粤 传 媒,9.44,21.9,0.42,43.4,-1.5,-41093245,11426185,278033951,-11013838,-9151404,-1784366,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.5
002182,宝武镁业,11.55,-74.2,1.11,-37.6,-5.85,-27133827,-33382876,988703,6001683,2892117,-3507803,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.9
002186,全 聚 德,9.29,30.2,0.56,30.6,-2.75,-6069402,2180527,6620610,-2070343,373916,3933416,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.9
002184,海得控制,9.72,-66.1,1.41,-34.0,-4.4,-5541404,-10850253,-25935216,-4560720,-1287082,2783323,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.5
002178,延华智能,4.62,13.9,0.71,-11.6,3.27,8198396,11360462,-17260120,176263,-1840745,-2235481,缩量,低,情绪退潮,进场,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.1
002179,中航光电,35.52,-37.1,1.31,-6.5,1.17,41674197,45705337,-198217043,38627958,30816326,-27986696,缩量,低,情绪退潮,吸筹,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.4
002188,中天服务,5.37,-31.8,0.75,-13.7,-2.1,-5338088,-4300864,2106755,114822,0,1080258,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.7
002192,融捷股份,60.79,-56.7,0.69,-60.8,-5.59,-177981541,-346122440,223749789,-47527054,-25044441,12181612,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.9
002185,华天科技,18.03,-36.6,7.78,27.9,-0.29,-57489475,215144429,-961333362,2661255605,2852644392,-1544737436,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.9
002190,成飞集成,24.34,-20.7,1.15,-48.6,-8.33,-56264498,-91781828,110610044,3049699,3356464,-5691141,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-2.8
002196,方正电机,10.14,-35.6,0.83,-26.3,-2.79,-20639650,-117707266,62422821,12290939,9251486,-19152218,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.9
002197,证通电子,6.57,-63.8,1.75,-30.4,1.34,6014254,2810118,16939816,-5616433,-3037715,2207606,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.4
002199,东晶电子,12.4,-48.3,4.37,-6.7,-2.92,-8286130,-10830963,-31886497,-349630,-2027931,-3799535,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
002203,海亮股份,18.46,-56.5,0.8,-34.3,-10.85,-190644423,10832657,344000068,-6158532,-3949014,250557,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-3.6
002194,武汉凡谷,11.0,177.0,0.34,191.4,7.77,265072253,477349678,442505168,-14844597,-4572142,32547808,放量,中,主力偏强放量,进场,短线抢筹型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,30.6
002200,交投生态,6.44,-19.2,1.9,-10.0,4.54,6244702,598125,3904419,-1755788,-1941180,1988275,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.5
002202,金风科技,18.2,-51.7,0.65,29.4,-2.55,-312621105,-589059892,-2339561750,-93257312,-54279105,81911987,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
002204,大连重工,5.57,162.3,0.76,249.9,-2.54,-40857389,170468390,142262075,10463205,3328407,-18465243,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,7.2
002195,岩山科技,6.16,-58.9,0.66,-21.8,0.62,13500935,-105575322,-277861098,55295662,59579817,-47744707,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.2
002205,国统股份,10.35,-3.0,0.82,17.3,1.35,2447265,-1385557,-9795591,-2056173,-4010555,827498,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.5
002206,海 利 得,4.96,-60.0,0.7,-3.1,-3.13,-6014131,-6773241,-49871115,-1574570,-1471498,-454758,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
002209,达 意 隆,13.0,-7.2,0.36,-64.3,-4.48,-10142542,-26572757,-33327230,-2010206,149873,-637385,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.5
002201,九鼎新材,10.64,289.4,0.1,201.3,0.26,12700278,160957009,320302651,1881363,3561053,-9321272,放量,低,游资情绪,进场,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,80.1
002210,飞马国际,2.16,-37.1,0.99,-24.8,4.36,20824002,20910204,3045542,-1284477,-4394405,-711547,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,1.5
002216,三全食品,11.66,-44.1,0.61,-28.2,-3.84,-9422288,-8962137,-11805514,5355474,3364736,-3549763,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.3
002208,合肥城建,10.02,-75.2,4.24,-43.1,-4.2,-36954498,-71331117,-123063188,23522862,17358565,-9481197,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,2.6
002212,天融信,7.07,265.3,1.24,96.9,5.35,351312087,393870808,541145673,-32495727,-52477183,34395436,放量,中,主力偏强放量,进场,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.8
002223,鱼跃医疗,26.21,-56.0,0.9,-13.9,-3.5,-35512927,-67977084,-131095417,-6178994,-9230633,11048753,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
002222,福晶科技,69.7,-14.8,0.6,-2.5,-2.95,-235698681,-183510579,-155968117,210148922,131183925,-226575302,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
002224,三 力 士,3.72,7.0,0.51,123.1,-8.08,-24283511,59104775,80278220,20575,85121,-1482879,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.7
002213,大为股份,29.38,21.0,0.39,-18.1,4.79,116938810,44007714,50614138,17312983,18637654,-10908367,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,5.6
002215,诺 普 信,9.67,25.2,1.13,-22.1,2.18,25222296,30083230,-34491717,7749192,777858,-17717466,缩量,低,情绪退潮,进场,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.7
002214,大立科技,18.0,108.7,0.87,-5.8,0.02,123008,-11828773,27288411,-814846,381313,1000350,放量,低,游资情绪,抢筹,长线吸筹型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,28.0
002225,濮耐股份,3.53,-53.7,1.49,10.5,-4.54,-13829064,-31429364,-52081364,-5279621,-8000799,-235517,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.5
002218,拓日新能,4.3,47.6,0.52,292.2,11.13,348857073,342572008,316773760,-17951098,-3005494,35245678,缩量,高,主力控盘,控盘,资金观望型,控盘+亏损(警惕),C,谨慎：控盘但亏损,27.7
002226,江南化工,5.1,-21.9,1.15,-26.6,-3.96,-14294027,-32417353,-17908307,1767368,291145,-1742659,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.3
002219,新里程,2.1,15.6,0.59,-23.1,6.98,55369204,60415145,-46280193,-12965021,-10634737,-1296919,缩量,中,主力惜售,进场,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.3
002228,合兴包装,3.17,22.8,0.35,32.5,5.0,21948832,30603753,9713869,-3677574,-1369446,7455694,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,1.7
002229,鸿博股份,11.0,-17.3,0.28,-40.6,-3.58,-44206349,-204203307,-26658706,-1713745,-6456288,-5134108,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.2
002221,东华能源,5.62,-45.2,0.7,-19.3,0.79,3279785,21468620,21765446,-1887935,1529097,-452816,缩量,低,情绪退潮,吸筹,均衡流入型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,4.3
002232,启明信息,15.48,295.7,0.91,194.5,4.06,62100123,51638591,44707584,-1299212,220448,-12735458,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,9.4
002230,科大讯飞,38.48,-68.6,1.1,-28.5,-9.72,-321396752,-587173789,-1189042351,-52828746,-35516648,49983449,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.2
002234,民和股份,7.79,1.7,0.69,8.9,-3.06,-7244289,-11166618,-19171090,-2892923,-2924956,2454117,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
002235,安妮股份,8.13,-61.6,1.0,-40.4,-3.1,-22022631,-82340485,-228364598,-3503786,208357,8454633,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
002236,大华股份,15.74,-68.0,1.11,-21.1,-2.73,-36537240,-216021225,-260512483,900517,-5263512,-2648324,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
002238,天威视讯,6.25,-10.9,0.84,-41.3,-3.52,-6676210,-4257012,-19573530,216925,0,-1744822,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
002240,盛新锂能,27.12,-70.3,0.64,-53.6,-5.23,-140899219,-344441126,-618336392,-20161104,-20139230,22636828,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.7
002237,恒邦股份,13.88,-34.5,0.41,-52.8,-4.49,-56315841,-90964673,-329955993,21739543,8689939,-17370976,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.5
002239,奥特佳,2.49,13.4,0.77,-3.8,2.86,19917508,19631300,-52254775,-7264834,-1121164,-3298153,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.0
002241,歌尔股份,23.33,38.7,0.94,-33.8,-1.78,-129349442,-483441479,323893301,173020757,243404882,64135716,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.6
002243,力合科创,7.07,-60.1,1.06,-22.0,-10.29,-30507000,-33421745,-37689368,-1399847,-12254,-2451196,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.4
002245,蔚蓝锂芯,18.25,-59.5,1.42,-10.0,-1.05,-38419693,-15652169,22755738,-29707923,-30154007,28271871,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.4
002233,塔牌集团,7.13,-35.7,0.82,-4.6,14.68,49987304,63601853,66891763,2064558,2343719,-5509454,缩量,高,主力控盘,控盘,主力强攻型,控盘+盈利(稳健),B,关注：控盘稳健+盈利,72.9
002246,北化股份,23.88,7.6,0.42,40.0,-1.53,-24877058,-138362799,-165467884,14179208,19546210,-25172317,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.5
002247,聚力文化,2.38,-26.4,0.84,-10.7,2.66,5814344,12276742,9458322,-221224,-794755,-2092875,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.9
002250,联化科技,14.13,-66.3,1.38,-35.1,-5.47,-28504564,-62409820,-55460259,-14417842,-7746887,6535567,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.8
002242,九阳股份,9.43,165.6,0.14,324.2,10.03,132337972,151583089,126025596,-8541416,-3141711,11565732,放量,高,主力主导放量🔥(最强),进场,短线抢筹型,资金+业绩共振(双击候选),A,金股候选：资金强攻+业绩共振,95.3
002244,滨江集团,8.23,38.5,0.91,-41.6,-2.42,-26142073,-48813645,-128068563,40369648,26877567,-8737150,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.2
002249,大洋电机,6.37,-67.2,1.66,-40.5,-7.5,-48352812,-122914802,-144362064,-9509661,-9917546,5233828,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.5
002251,步步高,3.51,-4.2,1.43,23.9,0.12,2036309,-21801283,-24988837,-8568880,-15182421,-2648740,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.0
002254,泰和新材,12.55,-73.6,2.17,-19.7,-2.89,-22899123,-92587662,-95135554,-17320283,-16731063,9386954,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
002253,川大智胜,9.8,-33.1,1.1,-18.1,-2.75,-4501936,-18206031,-29193072,-1349539,-1737264,-779438,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
002256,兆新股份,3.22,-63.3,0.24,-7.1,-6.87,-34864556,-11791160,-70732836,-2171397,-1044968,2979503,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.3
002248,华东数控,9.62,401.3,0.45,-29.8,3.15,34311039,1053846,-112051102,7551688,-2926353,-27944020,放量,低,游资情绪,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,81.0
002259,升达林业,4.11,-42.1,0.19,-36.8,-3.44,-7820172,-6082387,31920406,-799667,-1135109,-1033216,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.1
002258,利尔化学,14.69,-12.6,1.43,71.3,1.62,26998654,17519943,37065336,-42041337,-47661918,31011368,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.5
002252,上海莱士,4.93,-48.6,2.43,-11.0,8.61,66009997,80732312,133417224,666919,-6689906,12277084,缩量,中,主力惜售,进场,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.9
002255,海陆重工,7.68,-68.8,1.02,-25.5,-2.38,-6181128,-26714365,-51754030,7800307,4759083,-2796368,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.2
002262,恩华药业,21.49,-59.3,1.04,-41.9,-2.17,-10514188,-17343214,-75450412,-6558410,-6934526,5924581,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
002264,新 华 都,7.35,318.8,1.02,195.6,2.72,45803763,221729414,220647199,-5723578,-14332847,-1128929,放量,低,游资情绪,观望,趋势转多型,,D,回避：资金观望,8.9
002261,拓维信息,26.0,-27.6,0.39,-11.2,-2.89,-104869474,-199987553,-463464585,218596268,196484315,-178316897,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.0
002267,陕天然气,7.12,-33.1,0.71,27.6,-3.83,-10666485,-39514109,-72121194,78443,-8988,-328240,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
002265,建设工业,20.17,26.5,1.14,47.8,-1.66,-37777450,23557550,138748009,-12425746,-6816557,11309061,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-0.6
002268,电科网安,14.73,17.4,1.53,88.1,1.49,29680847,11349486,-33389091,-2753529,-4019332,-3109642,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.5
002270,华明装备,18.35,-69.8,0.76,-35.7,-5.36,-34493155,-65001704,-120086931,-3641940,-2126327,345628,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.8
002275,桂林三金,12.11,-44.7,1.61,-44.7,1.15,1169284,2086530,-5649884,-1909047,-1118137,860765,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.4
002263,大东南,3.22,-32.6,0.14,5.8,1.76,15706659,8237463,-11347376,3726281,6748180,-3033023,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.6
002272,川润股份,16.73,-33.9,0.61,-23.0,0.16,4770341,-129519980,85556171,-9235149,9890122,20645754,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,0.1
002266,浙富控股,4.98,-47.6,1.64,-12.8,1.36,20197694,42055467,50379574,7689261,15692062,-1465214,缩量,低,情绪退潮,吸筹,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.5
002274,华昌化工,5.95,3.0,0.88,-15.0,-5.25,-48052679,-22261983,-18764492,-4948553,-2924791,1254957,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.8
002271,东方雨虹,10.34,-36.4,0.81,-43.0,-7.81,-119465998,-56180586,-142371028,23557825,30107113,-34557175,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.6
002269,美邦服饰,1.42,-3.8,1.01,11.9,7.47,24264503,12184919,-10327517,-2936714,-523014,220902,缩量,中,主力惜售,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,26.5
002276,万马股份,10.03,-59.5,0.59,-21.0,-2.7,-12223131,-36949103,-67989140,-7978772,-4750307,3923871,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
002277,友阿股份,5.54,-31.5,1.19,-50.2,-5.87,-29860011,-56271323,-36496920,-12937789,-11426513,12209492,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.0
002273,水晶光电,25.47,-60.2,0.75,-26.5,-8.63,-305240507,-416771329,-852787846,87722840,98392601,-22411615,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,21.1
002282,博深股份,6.0,-36.0,0.61,-38.2,0.69,588333,-7657797,-21676485,-137230,115392,-398740,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.2
002281,光迅科技,195.4,-10.2,0.89,40.6,-0.01,-2229172,1226558440,1739022522,615915960,480853341,-569386324,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.0
002278,神开股份,7.98,-38.9,0.26,-38.7,-5.15,-18516321,-55035946,-1240101,629332,-474854,-1639872,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.7
002286,保龄宝,7.7,58.4,0.6,193.5,-3.67,-23020157,40703516,21463621,-11465342,-8285255,6077787,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,6.8
002287,奇正藏药,19.37,-66.5,1.73,-25.8,-2.17,-2251989,-3924556,-6515008,1727494,583500,-4746332,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
002284,亚太股份,9.56,-11.9,0.86,-43.8,-2.3,-17919028,-109904465,23783157,-15358410,-4535307,-839231,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.8
002289,宇顺电子,36.83,-38.5,1.74,11.5,-2.16,-16158932,-29785450,-56237989,-6714952,-8153344,-3710032,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
002290,禾盛新材,67.22,-17.0,0.49,36.0,-0.59,-11522662,110536882,202594359,-32307333,-17059387,56682106,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.2
002291,遥望科技,5.53,-27.4,1.14,-49.6,0.31,1962912,-39259922,17214474,-2128967,3800448,3881810,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,0.1
002292,奥飞娱乐,8.88,10.8,2.63,-11.7,-2.62,-42543840,-7706231,-81199867,18572080,10994814,-12416165,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.9
002279,久其软件,6.79,-31.2,1.64,-8.2,2.44,45124099,-13726610,51108783,3259247,3025509,-2356875,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.8
002293,罗莱生活,10.9,-66.4,0.46,-54.4,-10.45,-14364317,-26214078,-38060119,-3049806,-572522,2907382,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.5
002283,天润工业,8.26,-42.0,0.91,-4.8,3.44,25504658,13206515,-15603971,4171886,-338861,-19430726,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.1
002294,信立泰,30.4,-82.9,2.11,-14.2,-9.04,-123579980,-145312187,-334161348,4388594,-5455747,8735861,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.0
002285,世联行,2.89,744.1,0.64,30.0,5.36,85333677,228915259,277518698,29056049,12668613,-18424729,放量,中,主力偏强放量,进场,主力强攻型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,29.8
002295,精艺股份,10.03,607.6,0.67,62.3,-2.0,-26313427,-52210644,21726753,-8044742,-8862783,28369900,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,7.3
002299,圣农发展,15.97,-22.3,0.92,-6.2,-0.73,-6964330,-32774304,-118426015,-260116,4740507,4699925,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.2
002301,齐心集团,7.81,-56.3,0.79,-38.2,-3.28,-9888638,-26469377,-23189966,-5048702,-1411029,743068,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.1
002304,洋河股份,38.06,-68.8,1.52,-36.1,1.58,7115549,-24538811,-48632570,-5856821,-8902218,-2382822,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.5
002302,西部建设,4.66,-50.0,0.87,-27.6,-3.54,-3230598,-6168123,-8791158,-660078,534757,-565205,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
002298,中电鑫龙,9.0,2.7,1.38,11.9,-0.68,-11692767,-60300361,-83236717,245127927,265650164,-133103338,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.8
002303,美盈森,5.7,27.4,8.11,42.4,2.34,53888309,153840358,208329197,-34101341,-34535337,18795701,缩量,低,情绪退潮,观望,主力建仓型,,D,回避：资金观望,0.8
002297,博云新材,22.03,29.3,0.32,102.6,0.61,70629319,17840875,864729295,-9563870,16315129,-205302,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.2
002309,中利集团,2.98,-56.5,0.36,0.8,-2.23,-30834442,-16092965,-75157927,15359340,23153717,2720128,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.7
002296,辉煌科技,9.29,3.2,0.81,74.2,-3.04,-16703634,-26482303,-22189730,12858109,9547083,-2292815,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.0
002310,东方新能,2.3,-54.9,0.5,47.9,3.67,40508007,63331171,34860535,-23541921,-14726504,23577475,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,1.2
002311,海大集团,41.98,-54.0,1.46,-25.2,2.19,32524124,14114138,-166029765,-2195746,-1544678,2795324,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.7
002313,日海智能,8.3,-61.0,0.49,-58.0,-4.98,-10387786,-11214931,-23876275,1332445,0,-387681,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.7
002300,太阳电缆,8.67,190.1,0.3,111.3,3.71,88664051,41763522,317570923,292601538,323230165,-162014626,放量,低,游资情绪,抢筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.2
002312,川发龙蟒,8.52,-6.3,0.53,140.3,-8.54,-129740490,-10921012,-65177355,3287478,-612009,-10149170,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.8
